title,link,authors,source,par_num,paragraph
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,6,We are now looking for a full-stack developer (full-time/internship/working student) to join our VIDA product development team at TFE Energy in Munich or Cape Town.
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,7,Sounds interesting? Then please send your application — CV and a short motivational letter to philippe.raisin@villagedata.io . We look forward to hearing from you!
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,8,TFE Energy GmbHFranz-Joseph-Straße 10Munich
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,9,Read how we are using VIDA for COVID-19 response planning in Africa here.
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,1,Learn how to access free high-res satellite imagery from our growing sample library with the Arlula API and dashboard
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,2,In this tutorial we’ll be showing you how to find and download sample imagery via your Arlula account and API. You will also learn how to delete sample imagery form your account history.
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,3,"The Arlula API gives users the power to query archives of satellite imagery from vendors around the world. In order to help users set up the API and integrate into their workflow, we have provided access to some sample imagery that users can experiment downloading. This will allow you to be confident with the API framework before submitting your first orders."
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,4,What you’ll need:Access to the Arlula API account signup page.
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,5,"Sign into the Arlula API dashboard with your account details. If you’re new to Arlula, you’ll need to create an account, this is a fairly simple process that should only take a few minutes."
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,6,1.) Visit https://api.arlula.com/signup and create an account.
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,7,2.) Once you signup you’ll receive a confirmation email from us. If you cannot find it make sure to check your spam folder.
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,8,1.) Find the API you want to add the sample imagery to in the dashboard and click the ‘ ⋮ ‘ on the right hand side.
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,9,2.) Select ‘ order history ‘.
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,10,"3.) If you have previous orders on this API, you’ll see a list of them here, if not, a prompt. Click ‘ sample images ‘ in the top right, or in the prompt."
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,11,"4.) This is a list of the available sample images for the API, check back as the collection is extended."
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,12,"5.) To inspect details of the sample collection, click on the title to view a thumbnail and some details."
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,13,"6.) To add a collection to your api, click the toggle on the right hand side to the ‘ on ‘ position, and hit save."
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,14,"7.) The sample imagery will now show up in your orders list, either in your order history on the previous page, or in the api’s ‘order/list‘ and ‘order/get‘ endpoints. NOTE: the order is unlikely to show up as the most recent order, as the sample imagery is stored as an existing order in the platform. On the dashboard you can identify it by the sample chip, and in the API you can distinguish it by its special type of ‘sample-archive‘."
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,15,"8.) Imagery resources can be downloaded as for any other order, by two methods:"
Stream Sample Satellite Imagery with the Arlula API,https://medium.com/@arlula/stream-sample-satellite-imagery-with-the-arlula-api-8ad49d5a8c60?source=tag_archive---------1-----------------------,https://medium.com/@arlula,Medium,16,"1.) If you ever wish to remove a sample image from your API, return to the sample images page (via the orders history page, see above)."
